transaction_id,price,competitor_price,day_of_week,is_weekend,hour_of_day,is_peak_hour,month,season_factor,product_category,inventory_level,is_promotion,customer_rating,demand,revenue
8671,189.96,172.68,0,0,19,1,4,0.0,Food,92,1,3.27,100,18996.24
8672,35.83,46.39,6,1,15,0,12,-0.0,Clothing,7,0,3.76,190,6807.17
8673,104.55,101.76,2,0,23,0,7,0.366,Food,6,0,1.54,119,12441.86
8674,50.69,61.39,0,0,22,0,2,1.7321,Toys,27,1,4.75,290,14701.11
8675,21.41,17.77,4,0,10,1,8,0.0,Toys,2,1,1.32,261,5589.03
8676,71.85,72.1,1,0,23,0,11,-1.366,Food,6,0,2.28,70,5029.19
8677,37.3,47.73,4,0,4,0,2,1.7321,Toys,61,0,1.95,211,7870.44
8678,144.89,183.75,3,0,6,0,1,1.366,Toys,32,0,1.27,149,21588.21
8679,111.41,123.69,4,0,15,0,8,0.0,Clothing,29,1,3.8,184,20499.04
8680,37.33,44.0,2,0,15,0,4,0.0,Clothing,98,0,3.05,170,6345.85
8681,11.76,9.47,6,1,19,1,6,-0.0,Clothing,65,1,2.71,258,3033.02
8682,163.55,185.3,2,0,16,0,1,1.366,Electronics,15,0,1.8,138,22569.88
8683,43.48,46.56,3,0,18,1,3,1.0,Electronics,10,1,2.77,280,12173.54
8684,125.18,94.5,3,0,14,0,7,0.366,Electronics,10,0,4.6,130,16273.55
8685,74.02,56.84,1,0,14,0,7,0.366,Electronics,10,0,2.42,189,13988.87
8686,121.24,92.76,0,0,19,1,11,-1.366,Food,37,0,3.04,45,5455.9
8687,69.97,79.39,1,0,20,1,8,0.0,Clothing,32,1,4.71,257,17983.37
8688,26.52,20.82,4,0,14,0,2,1.7321,Toys,36,1,3.76,297,7876.0
8689,52.36,51.35,0,0,2,0,7,0.366,Books,64,1,1.17,230,12042.92
8690,45.73,41.81,3,0,11,1,4,0.0,Electronics,89,0,2.33,207,9466.34
8691,91.32,94.09,2,0,5,0,6,-0.0,Toys,15,0,4.91,162,14794.44
8692,135.07,151.81,4,0,19,1,4,0.0,Clothing,73,1,4.46,236,31877.44
8693,60.12,66.79,1,0,4,0,9,-1.0,Food,16,0,4.53,147,8838.1
8694,12.29,12.41,6,1,10,1,1,1.366,Toys,83,0,4.74,294,3614.23
8695,108.6,106.27,5,1,22,0,1,1.366,Books,46,0,3.53,152,16506.91
8696,125.09,117.42,5,1,11,1,5,-0.366,Toys,44,0,4.12,175,21891.5
8697,192.95,234.84,3,0,6,0,5,-0.366,Clothing,76,0,3.61,78,15049.74
8698,122.0,109.62,6,1,8,0,11,-1.366,Toys,35,0,3.11,67,8173.96
8699,99.52,85.15,0,0,17,1,8,0.0,Food,51,1,3.08,172,17117.92
8700,118.95,136.31,5,1,13,0,7,0.366,Clothing,58,1,1.05,165,19626.14
8701,186.3,170.63,0,0,3,0,11,-1.366,Electronics,5,0,1.93,87,16208.2
8702,167.39,202.24,2,0,7,0,3,1.0,Clothing,38,0,1.12,117,19584.85
8703,71.37,64.0,3,0,15,0,8,0.0,Toys,6,0,2.8,158,11275.82
8704,55.08,61.75,3,0,3,0,4,0.0,Books,51,0,3.89,170,9363.32
8705,59.9,43.55,4,0,18,1,3,1.0,Clothing,14,1,4.75,288,17251.31
8706,105.84,98.57,4,0,5,0,2,1.7321,Clothing,48,0,1.05,154,16299.36
8707,151.37,137.13,6,1,18,1,9,-1.0,Clothing,12,0,2.96,109,16499.26
8708,105.61,125.68,0,0,14,0,12,-0.0,Clothing,86,0,3.8,121,12779.01
8709,22.88,29.29,5,1,11,1,7,0.366,Toys,52,0,3.67,268,6132.19
8710,147.48,144.02,5,1,11,1,5,-0.366,Electronics,68,0,4.01,171,25219.14
8711,163.13,194.93,1,0,1,0,9,-1.0,Books,59,0,4.38,74,12071.94
8712,65.0,72.79,0,0,8,0,3,1.0,Clothing,18,1,4.66,268,17421.23
8713,136.18,174.37,5,1,2,0,6,-0.0,Books,53,0,1.72,115,15661.15
8714,91.05,108.05,4,0,0,0,8,0.0,Toys,31,0,4.82,169,15387.87
8715,178.93,133.57,4,0,13,0,9,-1.0,Electronics,35,0,4.22,57,10199.16
8716,170.59,192.42,4,0,12,1,4,0.0,Clothing,4,0,4.6,108,18424.03
8717,109.83,112.17,0,0,4,0,1,1.366,Electronics,9,1,2.37,233,25590.87
8718,141.39,100.36,3,0,6,0,8,0.0,Clothing,15,0,4.99,98,13855.83
8719,177.84,151.3,6,1,13,0,10,-1.7321,Clothing,42,0,1.05,0,0.0
8720,104.19,130.55,1,0,15,0,3,1.0,Food,59,0,4.48,142,14794.44
8721,69.52,87.29,1,0,17,1,6,-0.0,Books,85,0,3.72,216,15015.81
8722,153.2,180.67,4,0,13,0,4,0.0,Electronics,96,0,1.55,155,23745.47
8723,51.81,66.79,2,0,0,0,6,-0.0,Books,73,0,4.33,172,8911.77
8724,83.82,99.24,0,0,5,0,12,-0.0,Books,32,0,4.17,169,14165.74
8725,174.49,123.21,5,1,20,1,3,1.0,Books,80,0,3.16,125,21811.02
8726,147.64,128.85,5,1,9,1,7,0.366,Electronics,45,0,3.53,196,28937.49
8727,86.72,62.3,6,1,5,0,2,1.7321,Clothing,5,0,1.51,185,16043.96
8728,50.8,38.43,3,0,1,0,5,-0.366,Clothing,31,0,2.83,162,8229.84
8729,77.63,64.54,4,0,6,0,3,1.0,Clothing,25,0,1.16,156,12110.9
8730,63.98,64.12,2,0,16,0,5,-0.366,Clothing,56,0,3.31,165,10556.67
8731,43.46,52.52,4,0,23,0,3,1.0,Clothing,1,0,2.81,218,9473.62
8732,151.23,184.08,2,0,13,0,9,-1.0,Clothing,61,0,1.34,76,11493.73
8733,57.89,61.93,1,0,22,0,8,0.0,Toys,67,0,2.65,192,11115.51
8734,96.29,121.03,2,0,6,0,2,1.7321,Toys,85,0,2.75,179,17236.24
8735,83.31,83.32,1,0,21,1,8,0.0,Clothing,92,1,3.95,218,18162.3
8736,196.59,242.48,1,0,20,1,8,0.0,Electronics,67,0,1.21,146,28702.83
8737,84.31,81.98,0,0,8,0,10,-1.7321,Books,42,1,3.46,144,12140.28
8738,25.2,21.83,6,1,18,1,3,1.0,Books,96,0,3.05,239,6022.0
8739,27.07,33.83,2,0,20,1,10,-1.7321,Electronics,96,0,2.1,175,4736.71
8740,122.24,114.02,3,0,23,0,5,-0.366,Toys,94,0,3.98,119,14546.94
8741,123.88,124.13,3,0,10,1,2,1.7321,Books,59,1,3.25,249,30845.89
8742,89.56,80.37,2,0,2,0,10,-1.7321,Toys,50,0,3.08,67,6000.8
8743,92.05,101.04,6,1,22,0,6,-0.0,Food,77,1,4.81,218,20066.97
8744,20.25,26.26,0,0,3,0,2,1.7321,Books,34,0,4.26,260,5264.27
8745,108.14,77.36,3,0,4,0,4,0.0,Food,68,1,1.83,130,14058.7
8746,105.9,131.31,4,0,3,0,3,1.0,Food,54,0,2.55,151,15990.98
8747,38.41,26.98,3,0,12,1,1,1.366,Food,82,0,3.65,259,9949.32
8748,29.73,27.31,0,0,8,0,8,0.0,Food,96,0,3.2,168,4994.55
8749,33.48,26.82,1,0,22,0,8,0.0,Clothing,14,0,2.72,188,6294.01
8750,29.2,33.7,1,0,13,0,1,1.366,Clothing,32,1,4.93,293,8554.24
8751,125.84,91.91,1,0,15,0,12,-0.0,Electronics,70,1,1.66,180,22652.02
8752,47.33,48.85,0,0,21,1,6,-0.0,Books,81,0,2.35,189,8945.69
8753,57.77,50.66,1,0,5,0,12,-0.0,Electronics,8,0,2.58,163,9416.79
8754,42.98,33.53,6,1,9,1,1,1.366,Food,35,0,1.27,225,9670.21
8755,191.99,223.3,1,0,22,0,9,-1.0,Electronics,24,0,2.87,81,15551.09
8756,172.38,143.15,0,0,20,1,1,1.366,Clothing,3,0,3.1,136,23443.32
8757,53.79,44.88,4,0,12,1,3,1.0,Toys,81,1,2.06,262,14094.03
8758,72.24,62.49,3,0,2,0,9,-1.0,Toys,36,0,4.85,152,10980.11
8759,49.88,52.48,0,0,10,1,1,1.366,Toys,51,0,3.14,268,13367.74
8760,103.46,113.37,0,0,2,0,2,1.7321,Toys,81,0,3.33,198,20484.37
8761,13.73,9.75,2,0,6,0,4,0.0,Toys,57,0,4.58,192,2635.39
8762,137.56,116.25,1,0,9,1,7,0.366,Books,59,1,2.1,165,22697.39
8763,109.4,104.87,5,1,0,0,8,0.0,Food,94,1,3.54,149,16300.61
8764,180.74,162.52,4,0,3,0,1,1.366,Clothing,89,0,2.8,89,16085.98
8765,41.23,50.74,5,1,7,0,1,1.366,Toys,22,1,2.49,279,11504.46
8766,162.78,190.88,2,0,19,1,5,-0.366,Books,37,0,2.51,112,18231.44
8767,160.47,172.59,4,0,16,0,8,0.0,Clothing,75,0,1.1,88,14121.59
8768,34.16,30.84,1,0,4,0,1,1.366,Toys,12,1,4.28,280,9566.04
8769,85.73,96.05,5,1,16,0,3,1.0,Food,21,0,3.34,195,16716.62
8770,42.33,51.06,1,0,8,0,6,-0.0,Electronics,15,0,4.73,208,8804.43
8771,58.4,61.72,1,0,7,0,1,1.366,Food,12,1,4.38,224,13080.9
8772,60.02,70.26,3,0,6,0,3,1.0,Food,86,0,4.94,202,12123.39
8773,115.68,132.98,4,0,4,0,12,-0.0,Toys,56,0,1.14,106,12262.6
8774,88.17,91.96,4,0,3,0,1,1.366,Electronics,99,0,3.59,235,20719.5
8775,190.07,168.65,2,0,22,0,4,0.0,Electronics,16,1,4.82,155,29460.73
8776,34.01,39.03,0,0,2,0,9,-1.0,Clothing,33,1,4.07,233,7924.41
8777,195.0,160.7,1,0,7,0,5,-0.366,Books,43,0,2.27,0,0.0
8778,53.82,62.85,1,0,4,0,3,1.0,Clothing,49,1,1.45,222,11948.34
8779,156.85,185.51,5,1,4,0,10,-1.7321,Toys,78,0,3.67,52,8155.99
8780,74.4,88.79,2,0,16,0,7,0.366,Electronics,18,0,3.63,194,14434.43
8781,37.19,36.58,4,0,14,0,6,-0.0,Food,16,0,2.17,177,6581.83
8782,173.0,141.08,3,0,7,0,11,-1.366,Food,40,0,4.22,0,0.0
8783,68.68,52.19,4,0,6,0,9,-1.0,Books,67,0,3.53,90,6181.52
8784,135.18,154.92,3,0,16,0,4,0.0,Toys,62,0,2.66,129,17438.55
8785,117.62,144.88,3,0,11,1,4,0.0,Toys,90,0,2.86,173,20349.0
8786,99.63,108.65,4,0,3,0,9,-1.0,Clothing,79,1,1.99,131,13052.01
8787,104.21,81.96,5,1,19,1,2,1.7321,Electronics,100,0,3.15,228,23758.9
8788,149.13,188.04,1,0,17,1,10,-1.7321,Electronics,27,0,3.01,148,22070.53
8789,26.68,34.51,3,0,3,0,2,1.7321,Books,81,0,4.77,269,7176.07
8790,136.95,131.48,5,1,9,1,9,-1.0,Food,14,0,3.04,66,9038.99
8791,180.2,190.46,2,0,2,0,7,0.366,Clothing,66,1,4.11,157,28292.07
8792,20.98,24.47,2,0,4,0,5,-0.366,Books,27,0,3.46,173,3629.5
8793,36.72,41.93,3,0,11,1,5,-0.366,Electronics,54,1,1.9,250,9181.03
8794,146.16,187.18,1,0,22,0,9,-1.0,Clothing,88,1,1.2,113,16516.09
8795,93.08,71.57,3,0,4,0,10,-1.7321,Toys,60,1,3.81,125,11635.44
8796,86.67,90.87,2,0,4,0,5,-0.366,Food,40,0,4.21,143,12394.42
8797,36.02,40.17,6,1,3,0,9,-1.0,Electronics,45,1,4.5,194,6988.59
8798,106.29,131.16,2,0,5,0,8,0.0,Electronics,99,0,3.73,174,18493.82
8799,34.04,41.69,4,0,9,1,6,-0.0,Books,68,1,2.74,282,9600.3
8800,100.56,129.4,6,1,5,0,5,-0.366,Food,90,0,2.97,82,8245.75
8801,155.09,156.21,1,0,21,1,5,-0.366,Electronics,100,0,4.04,169,26209.69
8802,59.07,70.79,4,0,21,1,5,-0.366,Electronics,68,0,1.71,196,11577.76
8803,101.35,96.93,6,1,0,0,1,1.366,Electronics,63,0,2.81,208,21080.67
8804,198.48,189.23,5,1,15,0,11,-1.366,Books,98,0,1.22,0,0.0
8805,140.46,119.68,6,1,10,1,5,-0.366,Electronics,77,0,1.42,168,23597.88
8806,169.86,202.29,5,1,5,0,3,1.0,Books,40,0,1.92,99,16815.92
8807,88.82,114.71,5,1,19,1,6,-0.0,Toys,41,0,3.52,223,19807.09
8808,155.89,133.1,6,1,17,1,9,-1.0,Toys,61,0,4.68,138,21513.31
8809,17.7,12.98,6,1,5,0,12,-0.0,Toys,65,0,2.46,154,2725.3
8810,33.35,39.67,0,0,16,0,3,1.0,Toys,1,0,3.0,223,7437.75
8811,48.58,52.09,6,1,11,1,1,1.366,Clothing,9,0,3.28,270,13117.52
8812,86.37,110.19,5,1,16,0,8,0.0,Clothing,75,0,2.14,137,11832.81
8813,170.69,145.32,3,0,20,1,12,-0.0,Toys,80,0,3.76,139,23726.12
8814,75.79,56.28,4,0,21,1,9,-1.0,Toys,93,0,1.85,134,10155.93
8815,134.38,133.77,5,1,17,1,10,-1.7321,Food,100,1,1.76,99,13303.42
8816,144.77,108.76,1,0,9,1,4,0.0,Electronics,15,1,1.82,173,25045.16
8817,121.37,104.03,6,1,23,0,10,-1.7321,Food,59,1,2.92,70,8496.23
8818,77.88,60.4,5,1,19,1,5,-0.366,Food,66,0,2.0,121,9422.99
8819,119.64,99.84,3,0,11,1,3,1.0,Food,10,0,2.73,145,17347.82
8820,75.03,57.3,6,1,3,0,8,0.0,Food,49,0,2.51,119,8928.63
8821,25.94,33.0,3,0,9,1,3,1.0,Food,11,1,4.32,344,8921.99
8822,198.63,172.24,3,0,4,0,4,0.0,Food,30,0,1.88,0,0.0
8823,34.16,33.01,3,0,3,0,10,-1.7321,Toys,23,0,2.22,101,3450.63
8824,23.75,29.43,3,0,15,0,12,-0.0,Food,22,0,4.81,206,4891.72
8825,176.92,195.74,1,0,4,0,7,0.366,Clothing,51,0,1.98,62,10969.09
8826,67.35,72.12,0,0,18,1,2,1.7321,Electronics,42,0,4.19,267,17982.07
8827,133.56,150.03,2,0,23,0,1,1.366,Clothing,100,0,1.57,142,18965.01
8828,72.51,86.82,0,0,5,0,4,0.0,Books,29,0,3.35,134,9716.49
8829,84.38,103.5,2,0,23,0,8,0.0,Clothing,45,0,1.37,124,10462.66
8830,59.8,64.92,4,0,20,1,1,1.366,Books,96,0,2.64,223,13335.73
8831,75.18,92.77,6,1,6,0,10,-1.7321,Toys,33,0,4.82,107,8044.08
8832,88.03,89.9,3,0,9,1,3,1.0,Books,39,0,3.57,232,20423.67
8833,146.88,127.25,4,0,6,0,4,0.0,Food,73,0,1.83,30,4406.37
8834,107.19,131.64,4,0,21,1,4,0.0,Food,65,1,4.24,193,20688.03
8835,189.28,193.99,6,1,13,0,3,1.0,Food,82,0,3.62,84,15899.3
8836,17.96,22.33,2,0,9,1,3,1.0,Books,50,1,4.71,347,6231.17
8837,105.58,76.45,1,0,19,1,7,0.366,Books,86,0,1.92,140,14781.62
8838,121.0,113.56,3,0,21,1,8,0.0,Books,48,1,1.49,153,18513.41
8839,184.84,234.5,5,1,10,1,10,-1.7321,Electronics,37,0,3.54,152,28095.29
8840,19.34,16.44,6,1,13,0,4,0.0,Electronics,78,0,4.65,201,3887.36
8841,118.96,150.48,6,1,11,1,11,-1.366,Electronics,86,0,4.11,160,19034.39
8842,172.19,219.08,4,0,3,0,11,-1.366,Food,33,0,2.64,4,688.76
8843,55.97,68.8,0,0,12,1,8,0.0,Toys,6,0,2.73,218,12200.65
8844,176.5,183.24,3,0,21,1,8,0.0,Clothing,91,0,2.33,98,17296.56
8845,13.62,14.82,1,0,21,1,6,-0.0,Electronics,70,0,4.67,244,3322.85
8846,149.17,182.25,3,0,2,0,1,1.366,Clothing,55,0,4.25,141,21032.46
8847,187.29,218.3,5,1,12,1,7,0.366,Electronics,44,0,2.07,147,27531.85
8848,134.87,145.39,5,1,19,1,7,0.366,Books,50,1,2.28,205,27647.85
8849,93.42,120.45,4,0,18,1,5,-0.366,Books,54,1,3.96,225,21018.5
8850,18.53,20.59,0,0,14,0,6,-0.0,Food,63,0,2.7,165,3057.02
8851,184.82,237.55,4,0,18,1,9,-1.0,Food,16,0,3.44,58,10719.65
8852,99.36,72.97,1,0,19,1,3,1.0,Clothing,47,0,1.62,165,16393.79
8853,15.51,12.15,2,0,3,0,12,-0.0,Food,57,0,4.31,177,2745.16
8854,141.07,136.96,5,1,5,0,4,0.0,Toys,2,0,3.23,113,15940.46
8855,101.55,94.53,0,0,14,0,9,-1.0,Toys,37,1,4.3,161,16349.4
8856,33.63,39.33,5,1,3,0,10,-1.7321,Toys,93,1,3.86,157,5279.22
8857,50.71,40.39,1,0,5,0,12,-0.0,Food,23,0,2.72,141,7150.34
8858,22.25,28.61,1,0,1,0,2,1.7321,Electronics,85,1,3.72,295,6564.7
8859,119.12,105.9,5,1,3,0,9,-1.0,Clothing,13,0,1.24,57,6789.6
8860,128.19,122.72,4,0,17,1,5,-0.366,Clothing,65,0,2.74,139,17817.8
8861,106.09,91.75,5,1,14,0,3,1.0,Clothing,93,0,2.74,154,16338.02
8862,165.25,173.12,4,0,11,1,8,0.0,Electronics,48,0,2.68,147,24291.66
8863,173.59,127.62,5,1,7,0,9,-1.0,Food,7,1,1.47,26,4513.38
8864,126.97,100.28,4,0,11,1,1,1.366,Electronics,31,1,2.95,251,31869.13
8865,12.42,14.26,2,0,8,0,5,-0.366,Books,63,0,4.05,213,2646.25
8866,142.09,115.37,3,0,6,0,9,-1.0,Electronics,45,1,2.29,142,20177.3
8867,89.42,75.23,3,0,21,1,11,-1.366,Food,56,0,4.27,118,10551.54
8868,117.46,138.1,4,0,7,0,2,1.7321,Electronics,64,0,3.34,204,23961.01
8869,133.33,100.79,4,0,19,1,1,1.366,Food,22,0,3.9,135,17998.92
8870,76.54,73.67,6,1,9,1,8,0.0,Electronics,63,1,4.59,260,19901.69
8871,184.25,131.52,6,1,10,1,6,-0.0,Electronics,80,0,2.93,97,17872.13
8872,35.46,32.2,2,0,1,0,2,1.7321,Clothing,28,1,4.38,291,10317.47
8873,137.59,154.01,3,0,3,0,3,1.0,Clothing,44,0,1.56,113,15547.36
8874,10.83,8.17,2,0,20,1,5,-0.366,Clothing,89,0,4.11,232,2512.17
8875,185.68,228.95,6,1,20,1,1,1.366,Food,14,0,4.33,124,23024.78
8876,31.38,39.08,6,1,8,0,2,1.7321,Toys,85,0,4.61,257,8063.58
8877,28.03,21.39,1,0,7,0,11,-1.366,Toys,19,0,1.32,129,3615.61
8878,73.27,94.85,5,1,4,0,12,-0.0,Toys,60,0,1.47,154,11283.8
8879,80.98,71.14,6,1,13,0,1,1.366,Toys,77,0,1.09,168,13604.24
8880,50.72,38.06,3,0,1,0,11,-1.366,Food,2,0,3.02,80,4057.36
8881,121.17,85.19,4,0,20,1,7,0.366,Clothing,51,0,1.77,135,16358.37
8882,94.15,88.99,0,0,16,0,7,0.366,Clothing,100,0,3.27,132,12428.29
8883,16.49,17.78,6,1,7,0,10,-1.7321,Clothing,78,0,4.57,150,2474.0
8884,70.73,63.61,1,0,1,0,5,-0.366,Food,34,1,2.31,154,10893.02
8885,163.98,197.11,5,1,22,0,10,-1.7321,Electronics,82,0,1.02,53,8691.06
8886,141.04,159.37,0,0,14,0,6,-0.0,Books,88,1,4.56,153,21579.62
8887,147.73,134.44,2,0,1,0,3,1.0,Food,94,0,3.49,91,13443.02
8888,142.64,162.7,5,1,10,1,11,-1.366,Electronics,51,0,1.81,144,20540.48
8889,69.08,87.34,2,0,13,0,2,1.7321,Clothing,19,0,3.77,218,15060.5
8890,28.94,21.87,2,0,20,1,10,-1.7321,Clothing,36,0,3.53,199,5758.29
8891,61.77,54.58,4,0,9,1,9,-1.0,Toys,85,0,2.52,151,9327.08
8892,168.04,164.34,2,0,6,0,2,1.7321,Toys,83,1,1.85,201,33775.88
8893,196.29,196.05,6,1,21,1,1,1.366,Electronics,26,0,4.97,194,38080.15
8894,103.83,106.46,0,0,13,0,9,-1.0,Books,35,0,3.57,92,9552.45
8895,11.84,10.43,1,0,12,1,8,0.0,Electronics,63,0,1.01,203,2404.14
8896,36.61,40.28,6,1,20,1,8,0.0,Electronics,4,0,1.5,209,7651.18
8897,71.2,77.39,4,0,21,1,7,0.366,Books,85,0,1.99,198,14096.67
8898,119.93,125.53,1,0,1,0,9,-1.0,Electronics,3,1,4.25,183,21947.41
8899,24.27,18.64,2,0,9,1,11,-1.366,Electronics,5,0,2.9,183,4441.01
8900,189.24,186.62,3,0,0,0,3,1.0,Food,29,1,1.24,99,18734.55
8901,79.37,72.52,5,1,0,0,8,0.0,Books,19,0,2.06,109,8650.88
8902,183.39,182.4,4,0,23,0,1,1.366,Clothing,17,0,4.92,110,20173.01
8903,158.3,198.37,2,0,2,0,1,1.366,Toys,34,0,4.07,146,23111.67
8904,153.53,151.74,4,0,10,1,11,-1.366,Clothing,20,1,1.02,116,17809.84
8905,125.28,88.74,3,0,18,1,6,-0.0,Clothing,28,1,4.35,194,24303.68
8906,129.09,124.35,0,0,8,0,12,-0.0,Toys,73,0,1.77,71,9165.31
8907,131.22,156.47,6,1,12,1,8,0.0,Toys,67,0,2.32,143,18764.55
8908,129.46,151.21,0,0,21,1,8,0.0,Electronics,10,0,1.47,169,21878.24
8909,115.21,116.13,5,1,3,0,10,-1.7321,Books,21,0,1.04,52,5990.83
8910,197.42,167.78,0,0,19,1,1,1.366,Toys,4,0,3.02,173,34153.43
8911,149.14,146.01,6,1,22,0,11,-1.366,Books,22,1,2.14,96,14316.98
8912,157.62,163.64,6,1,5,0,1,1.366,Electronics,71,0,2.44,199,31366.34
8913,175.77,228.48,3,0,1,0,9,-1.0,Clothing,62,1,1.68,96,16873.72
8914,50.97,55.38,1,0,8,0,9,-1.0,Toys,12,1,4.23,210,10704.03
8915,25.92,28.94,3,0,17,1,7,0.366,Toys,11,0,1.69,233,6040.01
8916,101.75,101.23,3,0,23,0,1,1.366,Electronics,22,0,3.07,180,18314.99
8917,107.68,98.27,2,0,3,0,10,-1.7321,Books,29,0,2.88,62,6675.87
8918,167.54,199.0,0,0,0,0,2,1.7321,Books,61,0,4.68,141,23623.78
8919,94.32,94.03,4,0,0,0,8,0.0,Food,61,0,4.95,118,11129.63
8920,118.46,153.62,6,1,19,1,8,0.0,Clothing,27,0,4.62,172,20375.48
8921,110.14,107.31,5,1,16,0,11,-1.366,Food,47,0,3.93,57,6278.18
8922,17.26,12.79,1,0,18,1,5,-0.366,Books,84,0,2.72,218,3762.36
8923,126.89,140.79,6,1,2,0,2,1.7321,Food,14,0,1.52,106,13450.43
8924,167.33,121.81,4,0,22,0,3,1.0,Books,7,0,4.48,84,14055.57
8925,39.93,33.95,2,0,21,1,5,-0.366,Toys,15,0,3.86,202,8064.87
8926,122.92,112.14,2,0,23,0,3,1.0,Electronics,46,0,1.53,152,18684.3
8927,122.79,140.43,1,0,22,0,10,-1.7321,Food,28,0,1.35,15,1841.79
8928,41.2,41.05,4,0,16,0,1,1.366,Toys,43,1,3.7,251,10339.98
8929,33.46,24.0,1,0,2,0,6,-0.0,Toys,10,0,4.62,196,6557.78
8930,196.21,209.97,1,0,3,0,5,-0.366,Electronics,51,0,1.86,83,16285.42
8931,84.81,80.3,0,0,12,1,3,1.0,Electronics,3,0,2.65,231,19590.33
8932,53.21,66.68,4,0,14,0,9,-1.0,Toys,76,0,4.86,170,9045.72
8933,42.55,42.54,0,0,11,1,10,-1.7321,Toys,77,0,4.78,185,7872.06
8934,136.84,154.0,6,1,2,0,8,0.0,Food,44,0,3.79,72,9852.79
8935,125.79,104.58,0,0,20,1,7,0.366,Food,54,0,2.9,118,14843.76
8936,132.27,152.99,6,1,7,0,12,-0.0,Clothing,34,0,2.49,100,13227.49
8937,26.72,30.26,5,1,0,0,11,-1.366,Clothing,65,0,2.56,144,3847.84
8938,179.77,223.36,0,0,17,1,2,1.7321,Toys,89,0,3.02,204,36673.4
8939,83.96,60.48,3,0,12,1,10,-1.7321,Clothing,83,0,3.75,108,9067.75
8940,69.54,67.35,2,0,6,0,5,-0.366,Toys,25,1,3.04,183,12725.85
8941,97.85,108.37,2,0,12,1,5,-0.366,Electronics,63,0,1.92,164,16047.18
8942,84.11,63.68,3,0,16,0,6,-0.0,Electronics,70,0,4.01,166,13962.68
8943,174.08,164.74,6,1,12,1,6,-0.0,Food,45,0,2.81,79,13752.29
8944,186.56,236.05,6,1,12,1,3,1.0,Books,68,1,3.29,212,39550.63
8945,67.66,65.06,1,0,10,1,11,-1.366,Toys,26,0,4.1,152,10283.73
8946,174.15,224.87,4,0,13,0,4,0.0,Food,26,0,2.54,31,5398.58
8947,158.49,116.35,4,0,20,1,1,1.366,Clothing,26,0,4.72,156,24724.35
8948,186.85,211.27,4,0,9,1,11,-1.366,Toys,78,0,3.04,100,18685.35
8949,56.69,59.45,0,0,7,0,1,1.366,Food,62,0,3.81,180,10204.66
8950,119.62,119.66,4,0,5,0,5,-0.366,Clothing,96,0,4.02,124,14833.16
8951,62.16,79.73,4,0,18,1,12,-0.0,Toys,92,1,2.46,223,13862.45
8952,166.58,129.56,6,1,22,0,4,0.0,Food,61,0,2.03,31,5163.92
8953,11.01,13.63,4,0,18,1,7,0.366,Books,2,0,4.69,269,2962.12
8954,117.32,130.78,2,0,11,1,7,0.366,Food,41,1,2.25,204,23932.39
8955,74.45,63.68,3,0,20,1,4,0.0,Toys,45,1,1.44,224,16676.5
8956,71.31,88.5,5,1,6,0,10,-1.7321,Clothing,85,0,2.98,102,7273.61
8957,132.53,126.91,6,1,17,1,2,1.7321,Toys,14,0,4.3,224,29687.21
8958,171.78,204.17,1,0,19,1,10,-1.7321,Toys,37,0,2.13,109,18724.24
8959,125.75,117.36,3,0,17,1,4,0.0,Food,2,0,2.98,105,13203.45
8960,172.1,208.34,4,0,22,0,8,0.0,Toys,5,0,2.45,116,19963.93
8961,60.27,65.21,1,0,2,0,2,1.7321,Electronics,2,0,1.1,228,13742.35
8962,108.71,85.29,1,0,8,0,5,-0.366,Books,1,0,1.55,93,10109.6
8963,95.6,104.19,3,0,5,0,7,0.366,Clothing,48,0,4.19,147,14053.49
8964,12.21,9.95,3,0,0,0,10,-1.7321,Books,22,0,4.74,141,1721.97
8965,115.79,109.67,3,0,9,1,6,-0.0,Food,41,0,1.02,81,9379.34
8966,135.69,108.85,6,1,7,0,9,-1.0,Food,25,0,4.44,32,4342.07
8967,122.46,87.34,6,1,22,0,2,1.7321,Electronics,46,0,3.9,185,22655.79
8968,149.89,123.98,5,1,16,0,4,0.0,Food,94,0,3.74,41,6145.62
8969,118.55,121.14,3,0,2,0,7,0.366,Food,9,0,2.72,93,11025.57
8970,22.68,22.43,5,1,2,0,12,-0.0,Food,61,1,2.33,196,4445.78
8971,32.12,32.15,0,0,2,0,8,0.0,Books,47,0,2.64,181,5814.56
8972,123.33,104.66,2,0,6,0,5,-0.366,Electronics,74,0,3.41,130,16032.92
8973,62.25,69.16,5,1,21,1,5,-0.366,Toys,79,0,4.79,185,11515.52
8974,25.13,28.21,2,0,10,1,4,0.0,Clothing,3,0,1.83,225,5654.83
8975,91.62,83.82,4,0,17,1,9,-1.0,Electronics,8,0,4.89,196,17958.41
8976,115.32,141.7,0,0,4,0,12,-0.0,Books,25,0,1.93,110,12685.34
8977,72.46,78.72,1,0,21,1,10,-1.7321,Toys,36,0,4.38,161,11666.34
8978,146.88,165.66,3,0,1,0,4,0.0,Toys,43,0,3.64,112,16450.83
8979,132.32,114.64,4,0,13,0,3,1.0,Clothing,50,0,3.98,149,19715.15
8980,73.24,51.29,1,0,0,0,9,-1.0,Toys,63,0,4.33,120,8788.26
8981,153.43,187.06,6,1,3,0,7,0.366,Electronics,85,1,1.05,174,26696.09
